2025-07-25T10:22:11.408Z CLI debug [testhub:service]     loaded module: _0x3fb340
2025-07-25T10:22:11.409Z CLI debug [instrumentation:service]     loaded module: instrumentation:module
2025-07-25T10:22:11.409Z CLI debug [observability:service]     loaded module: observability:module
2025-07-25T10:22:11.409Z CLI debug [accessibility:service]     loaded module: accessibility:module
2025-07-25T10:22:11.410Z CLI debug [ai:service]     loaded module: _0x1f4d92
2025-07-25T10:22:11.410Z CLI debug [percy:service]     loaded module: _0x35feb0
2025-07-25T10:22:11.411Z CLI debug [local:service]     loaded module: _0xe6a78a
2025-07-25T10:22:11.411Z CLI debug [appautomate:service]     loaded module: appautomate:module
2025-07-25T10:22:11.479Z CLI debug [main]     Starting main function execution
2025-07-25T10:22:11.482Z CLI debug [main]     Executing CLI
2025-07-25T10:36:43.554Z CLI debug [testhub:service]     loaded module: _0x3fb340
2025-07-25T10:36:43.555Z CLI debug [instrumentation:service]     loaded module: instrumentation:module
2025-07-25T10:36:43.555Z CLI debug [observability:service]     loaded module: observability:module
2025-07-25T10:36:43.555Z CLI debug [accessibility:service]     loaded module: accessibility:module
2025-07-25T10:36:43.555Z CLI debug [ai:service]     loaded module: _0x1f4d92
2025-07-25T10:36:43.556Z CLI debug [percy:service]     loaded module: _0x35feb0
2025-07-25T10:36:43.556Z CLI debug [local:service]     loaded module: _0xe6a78a
2025-07-25T10:36:43.556Z CLI debug [appautomate:service]     loaded module: appautomate:module
2025-07-25T10:36:43.630Z CLI debug [main]     Starting main function execution
2025-07-25T10:36:43.631Z CLI debug [main]     Executing CLI
2025-07-25T10:36:45.161Z CLI debug [testhub:service]     loaded module: _0x3fb340
2025-07-25T10:36:45.162Z CLI debug [instrumentation:service]     loaded module: instrumentation:module
2025-07-25T10:36:45.162Z CLI debug [observability:service]     loaded module: observability:module
2025-07-25T10:36:45.162Z CLI debug [accessibility:service]     loaded module: accessibility:module
2025-07-25T10:36:45.163Z CLI debug [ai:service]     loaded module: _0x1f4d92
2025-07-25T10:36:45.163Z CLI debug [percy:service]     loaded module: _0x35feb0
2025-07-25T10:36:45.164Z CLI debug [local:service]     loaded module: _0xe6a78a
2025-07-25T10:36:45.164Z CLI debug [appautomate:service]     loaded module: appautomate:module
2025-07-25T10:36:45.234Z CLI debug [main]     Starting main function execution
2025-07-25T10:36:45.236Z CLI debug [main]     Generated binSessionId: a6b73889-5b10-4a32-9068-8dc1813148fc
2025-07-25T10:36:45.244Z CLI debug [main]     Resolved listen address: 127.0.0.1:5400
2025-07-25T10:36:45.271Z CLI info [main]     Server listening on port: 5400
2025-07-25T10:36:45.272Z CLI debug     [2025-07-25T10:36:45.271Z][ OBSERVABILITY ] Monitoring has started
2025-07-25T10:36:45.989Z CLI info     Config : {"userName":"rishikhanna_pe6DWF","accessKey":"Xcsw9p8RgpyzbtgXrSvo","projectName":"Translator","buildName":"browserstack build","buildIdentifier":"#${BUILD_NUMBER}","framework":"testng","platforms":[{"os":"OS X","osVersion":"Big Sur","browserName":"Chrome","browserVersion":"latest"},{"os":"Windows","osVersion":10,"browserName":"Edge","browserVersion":"latest"},{"deviceName":"Samsung Galaxy S22 Ultra","browserName":"chrome","osVersion":12}],"parallelsPerPlatform":1,"source":"java:eclipse:v1.0.10","browserstackLocal":true,"debug":false,"networkLogs":false,"consoleLogs":"errors","testObservability":true}
2025-07-25T10:36:46.025Z CLI debug [observability:git]     Unable to find a Git directory
2025-07-25T10:36:46.027Z CLI debug [sdk:service]  [rishikhanna_pe6DWF]   [a6b73889-5b10-4a32-9068-8dc1813148fc]  StartBinSession details: {"binSessionId":"a6b73889-5b10-4a32-9068-8dc1813148fc","sdkVersion":"1.38.1","pathProject":"C:\\Users\\bhavs\\OneDrive\\Documents\\bs_fr\\translator","pathConfig":"C:\\Users\\bhavs\\OneDrive\\Documents\\bs_fr\\translator\\browserstack.yml","envVars":{"USERDOMAIN_ROAMINGPROFILE":"DESKTOP-U7APJPA","BROWSERSTACK_WRITABLE_DIR":"C:\\Users\\bhavs\\.browserstack\\cli","PROCESSOR_LEVEL":"6","EFC_34412_2775293581":"1","SESSIONNAME":"Console","ALLUSERSPROFILE":"C:\\ProgramData","PROCESSOR_ARCHITECTURE":"AMD64","EFC_34412_2283032206":"1","PSModulePath":"C:\\Program Files\\WindowsPowerShell\\Modules;C:\\WINDOWS\\system32\\WindowsPowerShell\\v1.0\\Modules","SystemDrive":"C:","MAVEN_HOME":"C:\\Users\\bhavs\\Downloads\\apache-maven-3.8.5-bin\\apache-maven-3.8.5","USERNAME":"bhavs","ProgramFiles(x86)":"C:\\Program Files (x86)","EFC_34412_1592913036":"1","FPS_BROWSER_USER_PROFILE_STRING":"Default","PATHEXT":".COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC","DriverData":"C:\\Windows\\System32\\Drivers\\DriverData","BROWSERSTACK_EXEC_SOURCE":"eclipse/1.0.10","ProgramData":"C:\\ProgramData","ProgramW6432":"C:\\Program Files","HOMEPATH":"\\Users\\bhavs","PROCESSOR_IDENTIFIER":"Intel64 Family 6 Model 140 Stepping 2, GenuineIntel","ProgramFiles":"C:\\Program Files","PUBLIC":"C:\\Users\\Public","windir":"C:\\WINDOWS","=::":"::\\","ZES_ENABLE_SYSMAN":"1","IGCCSVC_DB":"AQAAANCMnd8BFdERjHoAwE/Cl+sBAAAAuMZ4nAkO3U234u/iqy0GXwQAAAACAAAAAAAQZgAAAAEAACAAAAAiXVYPCm0201Z8DrzkGwprkoBO+6rUfMi6OF52q3MJUwAAAAAOgAAAAAIAACAAAAB4MwthqCZ8g0xKBJ2+vIOvvvm1CyFGL7n/tYcVe8ze6mAAAADTz6LiE4d7y4Cr/BOEJ5HezOWYb0/6vTSnMW5Kwbz/8QR+BMmgf55vIYAnfJU1RBthqEhHzHX2TDTa4KK7xgZR4/ht9+5OGDBreHTK/Iiq3IMiC338qpweZPwyvvOcHMVAAAAAWM+X8bjbIJWJJ+HHauhcPDqI/8nMd/BTTKoHFn09nqs/uNgZ9SPHR5dPO68yZ5n/4Zv3/dvroZkrvpIn50Olow==","LOCALAPPDATA":"C:\\Users\\bhavs\\AppData\\Local","ChocolateyLastPathUpdate":"132962946589557506","USERDOMAIN":"DESKTOP-U7APJPA","FPS_BROWSER_APP_PROFILE_STRING":"Internet Explorer","LOGONSERVER":"\\\\DESKTOP-U7APJPA","EFC_34412_1262719628":"1","JAVA_HOME":"C:\\Program Files\\Java\\jdk-11.0.13","OneDrive":"C:\\Users\\bhavs\\OneDrive","APPDATA":"C:\\Users\\bhavs\\AppData\\Roaming","ChocolateyInstall":"C:\\ProgramData\\chocolatey","CommonProgramFiles":"C:\\Program Files\\Common Files","Path":"C:/Users/bhavs/.p2/pool/plugins/org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.7.v20250502-0916/jre/bin/server;C:/Users/bhavs/.p2/pool/plugins/org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.7.v20250502-0916/jre/bin;C:\\Program Files\\Common Files\\Oracle\\Java\\javapath;C:\\WINDOWS\\system32;C:\\WINDOWS;C:\\WINDOWS\\System32\\Wbem;C:\\WINDOWS\\System32\\WindowsPowerShell\\v1.0\\;C:\\WINDOWS\\System32\\OpenSSH\\;C:\\Program Files\\dotnet\\;C:\\Program Files\\Java\\jdk-11.0.13;C:\\Users\\bhavs\\Downloads\\apache-maven-3.8.5-bin\\apache-maven-3.8.5\\bin;C:\\Program Files\\Git\\cmd;C:\\Program Files\\nodejs\\;C:\\ProgramData\\chocolatey\\bin;C:\\Program Files\\Docker\\Docker\\resources\\bin;C:\\ProgramData\\DockerDesktop\\version-bin;C:\\Program Files\\PuTTY\\;C:\\Program Files\\Amazon\\AWSCLIV2\\;C:\\Program Files\\Amazon\\AWSCLIV2;C:\\Program Files\\MySQL\\MySQL Shell 8.0\\bin\\;C:\\Users\\bhavs\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\bhavs\\AppData\\Local\\GitHubDesktop\\bin;C:\\Users\\bhavs\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\Users\\bhavs\\AppData\\Roaming\\npm;C:\\Program Files\\Amazon\\AWSCLIV2;;C:\\Users\\bhavs\\eclipse\\java-2025-06\\eclipse;","OS":"Windows_NT","COMPUTERNAME":"DESKTOP-U7APJPA","PROCESSOR_REVISION":"8c02","CommonProgramW6432":"C:\\Program Files\\Common Files","ComSpec":"C:\\WINDOWS\\system32\\cmd.exe","EFC_34412_3789132940":"1","SystemRoot":"C:\\WINDOWS","TEMP":"C:\\Users\\bhavs\\AppData\\Local\\Temp","HOMEDRIVE":"C:","USERPROFILE":"C:\\Users\\bhavs","TMP":"C:\\Users\\bhavs\\AppData\\Local\\Temp","CommonProgramFiles(x86)":"C:\\Program Files (x86)\\Common Files","NUMBER_OF_PROCESSORS":"8"},"frameworks":["selenium-java","appium-java"],"frameworkVersions":{"selenium-java":"4.33.0","appium-java":"","TestNG":"7.4.0"},"language":"java","testFramework":"TestNG","id":"a6b73889-5b10-4a32-9068-8dc1813148fc","config":{"userName":"[REDACTED]","accessKey":"[REDACTED]","projectName":"Translator","buildName":"browserstack build","buildIdentifier":"#${BUILD_NUMBER}","framework":"testng","platforms":[{"os":"OS X","osVersion":"Big Sur","browserName":"Chrome","browserVersion":"latest"},{"os":"Windows","osVersion":10,"browserName":"Edge","browserVersion":"latest"},{"deviceName":"Samsung Galaxy S22 Ultra","browserName":"chrome","osVersion":12}],"parallelsPerPlatform":1,"source":"java:eclipse:v1.0.10","browserstackLocal":true,"debug":false,"networkLogs":false,"consoleLogs":"errors","testObservability":true,"accessibility":null,"browserstackAutomation":true,"selfHeal":false,"disableAutoCaptureLogs":false,"testhub":true,"testContextOptions":{"skipSessionStatus":false,"skipSessionName":false},"browserStackLocalOptions":{"localIdentifier":"Jul_25_1606_DESKTOP-U7APJPA_wt6n","key":"[REDACTED]","skipBinaryInitialisation":false}},"ciInfo":{"build_number":null},"versionControlInfo":{},"hostInfo":{"hostname":"DESKTOP-U7APJPA","platform":"win32","type":"Windows_NT","version":"Windows 10 Home Single Language","arch":"x64"},"sdkLanguage":"java","data":{},"isAppAutomate":false,"browserstackSDK":"TestNG-javaagent/1.38.1","productMap":{"observability":true,"accessibility":false,"percy":false,"automate":true,"app_automate":false,"turboscale":false,"central_scanner":false},"cliArgs":[]}
2025-07-25T10:36:46.027Z CLI info [testhub:module]  [rishikhanna_pe6DWF]   [a6b73889-5b10-4a32-9068-8dc1813148fc]  Starting testhub from 17880:0
2025-07-25T10:36:46.028Z CLI info [testhub:module]  [rishikhanna_pe6DWF]   [a6b73889-5b10-4a32-9068-8dc1813148fc]  startBuild: payload=

{"started_at":"2025-07-25T10:36:46.028Z","host_info":{"hostname":"DESKTOP-U7APJPA","platform":"win32","type":"Windows_NT","version":"Windows 10 Home Single Language","arch":"x64"},"ci_info":{"build_number":null},"version_control":{},"project_name":"Translator","name":"browserstack build","build_identifier":"#${BUILD_NUMBER}","build_run_identifier":null,"description":"","tags":[],"failed_tests_rerun":false,"accessibility":{"settings":{}},"framework_details":{"frameworkName":"TestNG","frameworkVersion":"7.4.0","sdkVersion":"1.38.1","cliVersion":"1.6.0","language":"java","testFramework":{"name":"selenium","version":"4.33.0"},"source":"java:eclipse:v1.0.10"},"product_map":{"observability":true,"accessibility":null,"percy":false,"automate":true,"app_automate":false},"browserstackAutomation":true}
2025-07-25T10:36:46.029Z CLI info  [rishikhanna_pe6DWF]   [a6b73889-5b10-4a32-9068-8dc1813148fc]  [PRODUCTION] Making POST request to https://sdk.browserstack.com
2025-07-25T10:36:46.029Z CLI debug [core:http]  [rishikhanna_pe6DWF]   [a6b73889-5b10-4a32-9068-8dc1813148fc]  Sending request to https://sdk.browserstack.com/api/v1/build/start
2025-07-25T10:36:46.101Z CLI debug  [rishikhanna_pe6DWF]   [a6b73889-5b10-4a32-9068-8dc1813148fc]  Not Needed to write this in file sdk:cli:startBinSession {"name":"sdk:cli:startBinSession","entryType":"measure","startTime":1074.825500011444,"duration":43.6353999376297,"detail":null,"success":true,"failure":null,"worker":17880}
2025-07-25T10:36:46.810Z CLI debug [core:http]  [rishikhanna_pe6DWF]   [a6b73889-5b10-4a32-9068-8dc1813148fc]  Response from https://sdk.browserstack.com/api/v1/build/start: 200 OK
2025-07-25T10:36:46.811Z CLI info [testhub:module]  [rishikhanna_pe6DWF]   [a6b73889-5b10-4a32-9068-8dc1813148fc]  startBuild: response=bfhklv6vlscngt581gjjiptiw8s7g2iwgug2cndj
2025-07-25T10:46:14.867Z CLI debug [sdk:service]  [rishikhanna_pe6DWF]  [hzlrymjworhtxlrbxonzz1w7h8zflwzxwfiesr6v]  [2e67169e-5290-479b-81e3-bb9246def89a]  afterSession hook invoked successfully.
2025-07-25T10:46:14.867Z CLI debug [sdk:service]  [rishikhanna_pe6DWF]  [hzlrymjworhtxlrbxonzz1w7h8zflwzxwfiesr6v]  [2e67169e-5290-479b-81e3-bb9246def89a]  AutomationFrameworkStop Completed: time=1.0769000053405762
2025-07-25T10:46:14.874Z CLI debug  [rishikhanna_pe6DWF]  [hzlrymjworhtxlrbxonzz1w7h8zflwzxwfiesr6v]  [2e67169e-5290-479b-81e3-bb9246def89a]  Not Needed to write this in file sdk:cli:automationFrameworkStop {"name":"sdk:cli:automationFrameworkStop","entryType":"measure","startTime":31890.103100061417,"duration":0.0793999433517456,"detail":null,"success":true,"failure":null,"worker":5828}
2025-07-25T10:46:15.448Z CLI verbose [testhub:request-queue-handler]  [rishikhanna_pe6DWF]  [hzlrymjworhtxlrbxonzz1w7h8zflwzxwfiesr6v]  [2e67169e-5290-479b-81e3-bb9246def89a]  Processing events. Queue Length - 13
2025-07-25T10:46:15.453Z CLI info [testhub:request-queue-handler]  [rishikhanna_pe6DWF]  [hzlrymjworhtxlrbxonzz1w7h8zflwzxwfiesr6v]  [2e67169e-5290-479b-81e3-bb9246def89a]  Processing batch event [
  {
    event_type: 'TestRunStarted',
    test_run: {
      type: 'test',
      framework: 'TestNG',
      uuid: 'fc7d339a-b5b3-4ddf-b26e-4be44621916e',
      name: 'retrieveTitles',
      body: [Object],
      identifier: 'retrieveTitles',
      scope: 'Default suite.com.bs.project.translator.OpinionTests',
      scopes: [Array],
      file_name: 'src\\test\\java\\com\\bs\\project\\translator\\OpinionTests.java',
      vc_filepath: '',
      location: 'src\\test\\java\\com\\bs\\project\\translator\\OpinionTests.java',
      meta: {},
      result: 'pending',
      duration_in_ms: null,
      started_at: '2025-07-25T10:46:13.729Z',
      failure: undefined,
      failure_type: undefined,
      failure_reason: undefined,
      retry_of: null,
      custom_metadata: {},
      tags: [],
      customRerunParam: [Object],
      hooks: [],
      product_map: [Object]
    },
    logs: []
  },
  {
    event_type: 'TestRunStarted',
    test_run: {
      type: 'test',
      framework: 'TestNG',
      uuid: '95a0111f-4f1c-4b3a-9871-74ab37c6ba8c',
      name: 'retrieveTitles',
      body: [Object],
      identifier: 'retrieveTitles',
      scope: 'Default suite.com.bs.project.translator.OpinionTests',
      scopes: [Array],
      file_name: 'src\\test\\java\\com\\bs\\project\\translator\\OpinionTests.java',
      vc_filepath: '',
      location: 'src\\test\\java\\com\\bs\\project\\translator\\OpinionTests.java',
      meta: {},
      result: 'pending',
      duration_in_ms: null,
      started_at: '2025-07-25T10:46:13.753Z',
      failure: undefined,
      failure_type: undefined,
      failure_reason: undefined,
      retry_of: null,
      custom_metadata: {},
      tags: [],
      customRerunParam: [Object],
      hooks: [],
      product_map: [Object]
    },
    logs: []
  },
  {
    event_type: 'TestRunStarted',
    test_run: {
      type: 'test',
      framework: 'TestNG',
      uuid: '6ade2316-230a-4e07-b991-8554a0474fd4',
      name: 'retrieveTitles',
      body: [Object],
      identifier: 'retrieveTitles',
      scope: 'Default suite.com.bs.project.translator.OpinionTests',
      scopes: [Array],
      file_name: 'src\\test\\java\\com\\bs\\project\\translator\\OpinionTests.java',
      vc_filepath: '',
      location: 'src\\test\\java\\com\\bs\\project\\translator\\OpinionTests.java',
      meta: {},
      result: 'pending',
      duration_in_ms: null,
      started_at: '2025-07-25T10:46:13.766Z',
      failure: undefined,
      failure_type: undefined,
      failure_reason: undefined,
      retry_of: null,
      custom_metadata: {},
      tags: [],
      customRerunParam: [Object],
      hooks: [],
      product_map: [Object]
    },
    logs: []
  },
  {
    event_type: 'TestRunFinished',
    test_run: {
      type: 'test',
      framework: 'TestNG',
      uuid: 'fc7d339a-b5b3-4ddf-b26e-4be44621916e',
      name: 'retrieveTitles',
      body: [Object],
      identifier: 'retrieveTitles',
      scope: 'Default suite.com.bs.project.translator.OpinionTests',
      scopes: [Array],
      file_name: 'src\\test\\java\\com\\bs\\project\\translator\\OpinionTests.java',
      vc_filepath: '',
      location: 'src\\test\\java\\com\\bs\\project\\translator\\OpinionTests.java',
      meta: {},
      result: 'failed',
      duration_in_ms: 141,
      started_at: '2025-07-25T10:46:13.729Z',
      finished_at: '2025-07-25T10:46:13.870Z',
      failure: [Array],
      failure_type: 'UnhandledError',
      failure_reason: 'java.lang.NullPointerException: Cannot invoke "com.bs.workflows.HomePageWorkflow.selectOpinionTab()" because "this.homePageWorkflow" is null',
      retry_of: null,
      custom_metadata: {},
      tags: [],
      customRerunParam: [Object],
      hooks: [],
      product_map: [Object]
    },
    logs: []
  },
  {
    event_type: 'TestRunFinished',
    test_run: {
      type: 'test',
      framework: 'TestNG',
      uuid: '6ade2316-230a-4e07-b991-8554a0474fd4',
      name: 'retrieveTitles',
      body: [Object],
      identifier: 'retrieveTitles',
      scope: 'Default suite.com.bs.project.translator.OpinionTests',
      scopes: [Array],
      file_name: 'src\\test\\java\\com\\bs\\project\\translator\\OpinionTests.java',
      vc_filepath: '',
      location: 'src\\test\\java\\com\\bs\\project\\translator\\OpinionTests.java',
      meta: {},
      result: 'failed',
      duration_in_ms: 105,
      started_at: '2025-07-25T10:46:13.766Z',
      finished_at: '2025-07-25T10:46:13.871Z',
      failure: [Array],
      failure_type: 'UnhandledError',
      failure_reason: 'java.lang.NullPointerException: Cannot invoke "com.bs.workflows.HomePageWorkflow.selectOpinionTab()" because "this.homePageWorkflow" is null',
      retry_of: null,
      custom_metadata: {},
      tags: [],
      customRerunParam: [Object],
      hooks: [],
      product_map: [Object]
    },
    logs: []
  },
  {
    event_type: 'TestRunFinished',
    test_run: {
      type: 'test',
      framework: 'TestNG',
      uuid: '95a0111f-4f1c-4b3a-9871-74ab37c6ba8c',
      name: 'retrieveTitles',
      body: [Object],
      identifier: 'retrieveTitles',
      scope: 'Default suite.com.bs.project.translator.OpinionTests',
      scopes: [Array],
      file_name: 'src\\test\\java\\com\\bs\\project\\translator\\OpinionTests.java',
      vc_filepath: '',
      location: 'src\\test\\java\\com\\bs\\project\\translator\\OpinionTests.java',
      meta: {},
      result: 'failed',
      duration_in_ms: 276,
      started_at: '2025-07-25T10:46:13.753Z',
      finished_at: '2025-07-25T10:46:14.029Z',
      failure: [Array],
      failure_type: 'UnhandledError',
      failure_reason: 'java.lang.NullPointerException: Cannot invoke "com.browserstack.v2.instance.TrackedInstance.getDriver()" because the return value of "com.browserstack.v2.framework.AutomationFramework.getTrackedInstance()" is null',
      retry_of: null,
      custom_metadata: {},
      tags: [],
      customRerunParam: [Object],
      hooks: [],
      product_map: [Object]
    },
    logs: []
  },
  { event_type: 'LogCreated', logs: [ [Object] ] },
  { event_type: 'LogCreated', logs: [ [Object] ] },
  { event_type: 'LogCreated', logs: [ [Object] ] },
  { event_type: 'LogCreated', logs: [ [Object] ] },
  { event_type: 'LogCreated', logs: [ [Object] ] },
  { event_type: 'LogCreated', logs: [ [Object] ] },
  {
    event_type: 'HookRunStarted',
    hook_run: {
      type: 'hook',
      hook_type: 'AFTER_SUITE',
      framework: 'TestNG',
      uuid: '1c6a5ce5-4a08-4cd6-8ea0-89ccb29843bd',
      name: 'cleanUp',
      result: 'pending',
      test_run_id: '95a0111f-4f1c-4b3a-9871-74ab37c6ba8c',
      body: [Object],
      scope: 'Default suite.com.bs.project.translator.OpinionTests',
      custom_metadata: {},
      tags: [],
      scopes: [Array],
      file_name: 'translator\\src\\test\\java\\com\\bs\\project\\translator\\OpinionTests.java',
      vc_filepath: '',
      location: 'translator\\src\\test\\java\\com\\bs\\project\\translator\\OpinionTests.java',
      started_at: '2025-07-25T10:46:14.820Z'
    },
    logs: []
  }
] to 5828:0
2025-07-25T10:46:15.454Z CLI debug [testhub:request-queue-handler]  [rishikhanna_pe6DWF]  [hzlrymjworhtxlrbxonzz1w7h8zflwzxwfiesr6v]  [2e67169e-5290-479b-81e3-bb9246def89a]  Processing batch events for Interval-Queue. Request Size - 23972 bytes. Events are 'TestRunStarted':fc7d339a-b5b3-4ddf-b26e-4be44621916e,'TestRunStarted':95a0111f-4f1c-4b3a-9871-74ab37c6ba8c,'TestRunStarted':6ade2316-230a-4e07-b991-8554a0474fd4,'TestRunFinished':fc7d339a-b5b3-4ddf-b26e-4be44621916e,'TestRunFinished':6ade2316-230a-4e07-b991-8554a0474fd4,'TestRunFinished':95a0111f-4f1c-4b3a-9871-74ab37c6ba8c,'LogCreated':undefined,'LogCreated':undefined,'LogCreated':undefined,'LogCreated':undefined,'LogCreated':undefined,'LogCreated':undefined,'HookRunStarted':1c6a5ce5-4a08-4cd6-8ea0-89ccb29843bd
